"YEAR","MONTH","SO2","CO","O3","NO2","PM10","MEAN_TEMP","MEAN_MAX_TEMP","MEAN_MIN_TEMP","MAX_TEMP","MIN_TEMP","MEAN_PRES","MEAN_SEA_PRES","MAX_SEA_PRES","MIN_SEA_PRES","MEAN_WATER_PRES","MAX_WATER_PRES","MIN_WATER_PRES","MEAN_DEW_TEMP","MEAN_HUM","MIN_HUM","SUM_PRECI","DAY_MAX_PRECI","HOUR_MAX_PRECI","TEN_MINU_MAX_PRECI","MEAN_WIND_SPED","MAX_WIND_SPED","MAX_INST_WIND_SPED","MAX_WIND_DIR","MAX_INST_WIND_DIR","SUM_SUN","PERC_SUN","MAX_SNOW_DEP","MAX_NEW_SNOW_DEP","SUM_SNOW","MEAN_MIN_GRA_TEMP","MIN_GRA_TEMP","MEAN_SURF_TEMP","BEIJING_PM2.5","SHANGHAI_PM2.5","BEIJIING_PM2,5_STD","SHANGHAI_PM2,5_STD","POP_DEN","YD_FREQ","X_COORD","Y_COORD","BEIJING_AQI","TIANJIN_AQI"
2016,1,"0.005708839","0.549937667","0.016214008","0.022749414","59.2819972",-2.1,2.6,-6.3,10.7,-16.2,1021.3,1025.7,1034.2,1011.3,3.3,9.9,0.9,-9.7,59,18,"4.6","2.7",0,0,1.7,7.5,14.4,"320",340,183.7,59.68,3.7,3.7,7.4,-8.1,-16.5,"-2","72.14670256","72.43918919","55.5872920517599","37.3892861919117","923.58","0",126.8747944524,37.1651469417,"97","106.290322580645"
2016,1,"0.005154681","0.587652646","0.014796196","0.039522388","43.84038199",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","56.3378815988751","33.1959730589189","24519.55","0",126.9515761952,37.4988230316,"97","106.290322580645"
2016,1,"0.005564276","0.695128552","0.016571235","0.041264946","51.82591093",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","56.9265764705804","32.3354955298619","17843.08","0",126.9389962699,37.577739904,"97","106.290322580645"
2016,1,"0.003428572","0.570148248","0.013662399","0.021919812","42.63274933",-1.3,3.6,-5.4,14.1,-17,1016.9,1025.7,1035,1011.3,4,10.1,1.2,-6.7,69,23,"11.6","3.8",0,0,1.3,6.9,14.2,"320",320,181.1,58.44,4.3,3,8.4,-10.4,-17,"0.1","72.14670256","72.43918919","43.4426268693169","42.5402745989897","5141.62","0",127.3450859748,36.2800558578,"97","106.290322580645"
2016,1,"0.006864865","0.873108108","0.013195946","0.036212162","52.19433198",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","55.4794809975767","31.5887980903874","24978.13","0",127.0547950923,37.5819116475,"97","106.290322580645"
2016,1,"0.006393197","0.917823129","0.016469388","0.023137415","62.1217862",-4.7,1.1,-10.1,7.2,-20.1,1015.5,1025.5,1035.3,1009.4,2.9,7.9,0.7,-11.5,64,14,"0.4","0.3",0,0,1.2,8,12.3,"250",250,186.7,61.01,0.5,0.5,0.5,-15.9,-25.4,"-2.6","72.14670256","72.43918919","47.89136707204","23.7787175043405","251.44","0",127.7398971401,37.8897849388,"97","106.290322580645"
2016,1,"0.004702041","0.71047619","0.01987483","0.026447619","59.39807163",-2.2,1.1,-5.1,11.1,-16.3,1016.6,1025.7,1034.4,1011.8,3.8,11.6,1,-7.9,67,29,"2.8","1.6",0,0,3.5,13,19.4,"340",360,199.6,64.97,2.7,2.7,4.3,-8.9,-17.4,"-0.4","72.14670256","72.43918919","59.2875617281686","33.8390534097369","7247.6","0",126.7346087846,37.5572492253,"97","106.290322580645"
2016,1,"0.005875067","0.674339319","0.011406209","0.028949725","55.24768458",-1.8,2.3,-5.4,11.5,-16.3,1018,1025.3,1034.5,1010.9,3.2,8.7,0.8,-9.9,56,17,"5.7","2",0,0,1.3,5.3,11.1,"290",290,181.3,58.65,6.5,5.3,10.7,-7.9,-16.3,"-0.6","72.14670256","72.43918919","42.2643621306978","37.7872046547405","429.52","0",127.584890155,36.5919618807,"97","106.290322580645"
2016,1,"0.004036015","0.636570829","0.018499551","0.025014865","47.85152897",-0.2,6.3,-5.5,15,-12.8,1020.2,1024.1,1034.2,1009,3.4,9.1,0.7,-8.9,57,7,"35.4","19.4",0,0,1.1,7.4,13.7,"340",20,190.9,61.01,0,0,0,-9.1,-14.7,"1.1","72.14670256","72.43918919","25.4265762400579","44.9238948119893","486.34","0",128.1298739906,35.2048595688,"97","106.290322580645"
2016,1,"0.005312668","0.668059299","0.008277037","0.037269542","55.87907609",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","54.0809467485991","31.3311187105061","18063.48","0",127.146969804,37.5504020068,"97","106.290322580645"
2016,1,"0.001932187","0.408940853","0.01718707","0.009215268","50.4558011",-1.4,4.3,-6.4,15.5,-13.4,995.5,1024,1034.6,1008.9,3.6,8,0.7,-8.5,64,9,"20.7","9.9",0,0,1.5,8,13,"320",320,176.7,56.71,0,0,0,-7.8,-14.7,"-0.6","72.14670256","72.43918919","32.498861299074","43.0611503998401","78.82","0",127.9042165982,35.7323101428,"97","106.290322580645"
2016,1,"0.002014501","0.22380301","0.045117647","0.001034473","27.63661202",1.3,3.7,-0.8,11.4,-9.9,993.2,1021,1030.2,1000.4,4.5,8.9,1.8,-4.7,67,35,"164.2","31",0,0,3.8,13,21.5,"270",270,126.3,41.11,102,40.3,186.3,-1.3,-8.1,"0.8","72.14670256","72.43918919","0","0","137.24","0",130.8646430148,37.5018829073,"97","106.290322580645"
2016,1,"0.003320863","0.465467626","0.012946839","0.020479885","57.10201149",-0.4,3.7,-4.1,14.8,-14.7,1020,1025.7,1034.6,1012,5,11.5,1.6,-3.6,82,29,"60.2","12",0,0,1.1,5.7,12.7,"290",270,44.3,14.2,0,0,0,-4.1,-10.5,"2.2","72.14670256","72.43918919","43.2462952741343","51.981837992771","166.23","",126.9057884913,35.6023687344,"97","106.290322580645"
2016,1,"0.003393775","0.411231394","0.018188092","0.028253045","42.7100271",3.1,7.6,-0.3,16.6,-10.2,1014.1,1022.8,1032.7,1006.4,4,10.6,1,-7.3,49,15,"59.5","24.3",0,0,3.5,12.5,23.5,"290",290,209.1,66.83,0,0,0,-3.5,-10.9,"2.5","72.14670256","72.43918919","14.1629295058726","36.6264182971127","12685.28","0",129.0432387422,35.1649409209,"97","106.290322580645"
2016,1,"0.008689189","0.620135135","0.013085401","0.039646622","47.05887361",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","56.0501000901291","32.2253036430769","12574.03","0",126.9959081069,37.560096301,"97","106.290322580645"
2016,1,"0.00529859","0.554574571","0.014140994","0.030938104","48.10949934",-0.2,4.3,-4.2,13.9,-13,1017.3,1023.5,1033.2,1008,3.6,7.9,1,-8.3,58,15,"23.8","15.2",0,0,2.1,10.8,17.9,"270",290,195.2,62.77,5.9,5.2,5.6,-8.3,-15.1,"0.3","72.14670256","72.43918919","24.071943548175","35.3937989938691","5845.85","0",128.6614097394,35.8336170191,"97","106.290322580645"
2016,1,"0.004707483","0.639143279","0.01166571","0.036847411","52.40719424",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","55.4209358242635","31.9999903102433","17749.54","0",127.0410038774,37.5509814717,"97","106.290322580645"
2016,1,"","","0.027664858","0.015337398","47.5918958",3.1,7.6,-0.3,16.6,-10.2,1014.1,1022.8,1032.7,1006.4,4,10.6,1,-7.3,49,15,"59.5","24.3",0,0,3.5,12.5,23.5,"290",290,209.1,66.83,0,0,0,-3.5,-10.9,"2.5","72.14670256","72.43918919","13.3090427630198","36.0367053457547","17570.72","0",129.1113489662,35.161027765,"97","106.290322580645"
2016,1,"0.003749036","0.369795367","0.023998859","0.012627032","38.35846973",-1.6,2.3,-5.8,10.7,-12.7,1022.5,1026.2,1034.9,1012.6,4.5,10.8,1.7,-5,79,36,"21.9","5.8",0,0,2,9.4,14,"290",290,155.4,50.31,14.1,10,40.2,-8.8,-16.8,"0.9","72.14670256","72.43918919","56.599518946281","41.4278284335313","236.6","0",126.652644439,36.9031400782,"97","106.290322580645"
2016,1,"0.005510094","0.558815612","0.018039031","0.013195155","58.97983871",-4.1,2.4,-9.3,10.1,-19.3,1011.2,1025.2,1033.7,1010.1,2.6,8.1,0.7,-12.9,54,13,"1.3","0.7",0,0,1.6,9.7,15,"290",320,195.4,63.86,0,0,0,-10.9,-20.4,"-3","72.14670256","72.43918919","58.8670670815305","26.3849945602278","67.88","",127.0243993498,38.0927397816,"97","106.290322580645"
2016,1,"0.00635","0.53027027","0.014635135","0.019014865","58.46684709",-4.7,1.1,-10.1,7.2,-20.1,1015.5,1025.5,1035.3,1009.4,2.9,7.9,0.7,-11.5,64,14,"0.4","0.3",0,0,1.2,8,12.3,"250",250,186.7,61.01,0.5,0.5,0.5,-15.9,-25.4,"-2.6","72.14670256","72.43918919","51.7014434525714","26.6570789075146","74.02","0",127.4501861781,37.8184137015,"97","106.290322580645"
2016,1,"0.007234734","0.643294708","0.020765848","0.02690866","47.37593222",-2.2,1.1,-5.1,11.1,-16.3,1016.6,1025.7,1034.4,1011.8,3.8,11.6,1,-7.9,67,29,"2.8","1.6",0,0,3.5,13,19.4,"340",360,199.6,64.97,2.7,2.7,4.3,-8.9,-17.4,"-0.4","72.14670256","72.43918919","61.6433122374592","36.4870818789016","822.11","0",126.4804392103,37.4674763424,"97","106.290322580645"
2016,1,"0.002027747","0.268413793","0.025984765","0.00718228","50.16552668",-2.6,3.1,-7.5,14.7,-20.6,994.4,1025.8,1035.5,1011.6,3.9,8.7,1,-7,75,15,"36.1","10",0,0,1.1,5.9,12.6,"320",340,123.3,39.58,0,0,0,-6.9,-14.5,"0.2","72.14670256","72.43918919","39.2496310713345","49.1144371459957","50.55","",127.2366165439,35.5979457733,"97","106.290322580645"
2016,1,"0.004131898","0.648855989","0.016958277","0.019892328","50.93001346",-2.3,2.5,-7,12.9,-18.6,1022.2,1025,1033.5,1010.9,3.8,9.1,1.2,-7.3,71,29,"8","2.5",0,0,1.8,9,15.5,"270",270,151,48.87,0,0,0,-4.9,-11.2,"-0.2","72.14670256","72.43918919","48.3912860034187","38.9182062633883","590.65","0",127.2208617019,36.7639849826,"97","106.290322580645"
2016,1,"0.005907282","0.791857331","0.013480269","0.032160682","60.31520793",-4.1,2.4,-9.3,10.1,-19.3,1011.2,1025.2,1033.7,1010.1,2.6,8.1,0.7,-12.9,54,13,"1.3","0.7",0,0,1.6,9.7,15,"290",320,195.4,63.86,0,0,0,-10.9,-20.4,"-3","72.14670256","72.43918919","55.9676880661421","29.8540050464017","5377.26","",127.0683715572,37.7361637329,"97","106.290322580645"
2016,1,"0.005039189","0.715135135","0.01462027","0.033654054","47.41917024",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","56.2746002831257","31.1494615794297","13866","0",127.0111306908,37.6434355798,"97","106.290322580645"
2016,1,"0.004388823","0.512713499","0.02750529","0.010512445","35.78137522",2.8,7,-1,15.2,-8.7,1017.7,1023.5,1033.4,1008.1,4,9.5,1,-7.3,50,11,"81.5","35.5",0,0,1.9,6.7,13.7,"290",290,156.8,50.02,0,0,0,-5,-9.9,"3.5","72.14670256","72.43918919","16.6721168604854","42.7484750426474","638.74","",128.6232689495,34.870101323,"97","106.290322580645"
2016,1,"0.00509242","0.540677507","0.017900556","0.024848496","48.15413325",0.3,6.6,-5.1,14.3,-12,1022.3,1023.7,1034,1007,3.8,9,1,-7.7,60,11,"33.5","16.6",0,0,1.1,8.4,13.5,"290",290,163.8,52.48,0,0,0,-11,-17.5,"-1.8","72.14670256","72.43918919","16.0467814201247","35.0389083228314","653.08","",129.0412200968,35.4016100832,"97","106.290322580645"
2016,1,"0.002983346","0.622582418","0.017401729","0.015308141","67.3604091",-4.1,2.4,-9.3,10.1,-19.3,1011.2,1025.2,1033.7,1010.1,2.6,8.1,0.7,-12.9,54,13,"1.3","0.7",0,0,1.6,9.7,15,"290",320,195.4,63.86,0,0,0,-10.9,-20.4,"-3","72.14670256","72.43918919","54.6628407835342","26.1279413446979","187.24","",127.25030738,37.9697747373,"97","106.290322580645"
2016,1,"0.003792173","0.66437247","0.018668016","0.020695007","50.03234501",-0.5,3.5,-4.5,12.7,-15.6,1024.3,1025.8,1034.7,1012,4.5,9.5,1.6,-4.8,74,27,"51.1","16",0,0,1.3,7.2,14.1,"290",320,110.8,35.58,0,0,0,-3.5,-11.3,"2.2","72.14670256","72.43918919","46.3378124297657","51.3759261174872","160.81","",126.8948151972,35.8064821753,"97","106.290322580645"
2016,1,"0.005871907","0.688500728","0.011117904","0.027950509","70.26676385",-3.5,2,-8.7,10.2,-18.5,1015.5,1025.6,1035.1,1010.2,2.7,7.8,0.6,-12.1,55,14,"3.6","1.2",0,0,1.3,7.5,13.4,"290",270,182.5,59.29,0,0,0,-9.9,-18.2,"-1.5","72.14670256","72.43918919","47.1092984756637","31.0252217055635","183.38","",127.6157510835,37.3023837056,"97","106.290322580645"
2016,1,"0.00547185","0.720910122","0.01134945","0.043289622","46.32258065",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","53.91410923045","32.762714847887","5119.96","0",127.1040981366,37.4351056534,"97","106.290322580645"
2016,1,"0.006409859","0.599525608","0.026493935","0.016657312","39.60572907",1.5,5.7,-2.1,16,-12.3,1022.7,1023,1032.3,1006.6,3.5,9.3,0.8,-9.3,48,12,"47.2","27",0,0,2.9,9.2,14.8,"270",270,202.1,65.03,0,0,0,-6.1,-13.7,"1.2","72.14670256","72.43918919","15.5564914041097","27.5522046078354","621.19","0",129.4378805714,35.9579155039,"97","106.290322580645"
2016,1,"0.005813261","0.751014885","0.010248985","0.043192152","55.57880435",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","53.3502450172182","32.4017868050654","9007.45","0",127.1638699495,37.4333724786,"97","106.290322580645"
2016,1,"0.005368952","0.553629033","0.019877688","0.022428092","40.82783366",-1.6,2.3,-5.8,10.7,-12.7,1022.5,1026.2,1034.9,1012.6,4.5,10.8,1.7,-5,79,36,"21.9","5.8",0,0,2,9.4,14,"290",290,155.4,50.31,14.1,10,40.2,-8.8,-16.8,"0.9","72.14670256","72.43918919","57.7596267407069","43.3645508605665","230.42","0",126.4634793865,36.783862857,"97","106.290322580645"
2016,1,"0.007237171","0.534122563","0.017365651","0.029838174","47.36225895",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","57.2788771160516","32.0470508641357","16545.46","0",126.9269545795,37.6191703059,"97","106.290322580645"
2016,1,"0.006657175","0.622133048","0.016970535","0.027740715","58.64865688",-0.2,3.4,-3.4,14,-13,1017.6,1025.4,1034.6,1011.5,4.5,10.4,1.5,-5,72,28,"25.2","8.3",0,0,1.7,7.6,15,"290",290,140.7,45.21,15.5,8.8,26.9,-5.4,-12.8,"1.3","72.14670256","72.43918919","42.1278268047975","48.662099539119","3824.64","0",127.1194593271,35.7918585627,"97","106.290322580645"
2016,1,"0.0068583","0.689068826","0.013651822","0.029244265","45.8707483",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","57.4172812579883","33.756960829317","20754.36","0",126.8562239786,37.494351049,"97","106.290322580645"
2016,1,"0.007752381","0.278367347","0.014172789","0.034337415","59.75945946",3.1,7.6,-0.3,16.6,-10.2,1014.1,1022.8,1032.7,1006.4,4,10.6,1,-7.3,49,15,"59.5","24.3",0,0,3.5,12.5,23.5,"290",290,209.1,66.83,0,0,0,-3.5,-10.9,"2.5","72.14670256","72.43918919","14.7836001568859","37.2252567753288","6450","0",128.9867640949,35.1577264954,"97","106.290322580645"
2016,1,"0.006197388","0.398978392","0.023949709","0.021664581","48.69240175",3.1,7.6,-0.3,16.6,-10.2,1014.1,1022.8,1032.7,1006.4,4,10.6,1,-7.3,49,15,"59.5","24.3",0,0,3.5,12.5,23.5,"290",290,209.1,66.83,0,0,0,-3.5,-10.9,"2.5","72.14670256","72.43918919","15.7216944387123","38.5691876579047","600.1","0",128.8925615717,35.1380420347,"97","106.290322580645"
2016,1,"0.006891746","0.754803789","0.024748299","0.018857916","78.32882273",-4.1,2.4,-9.3,10.1,-19.3,1011.2,1025.2,1033.7,1010.1,2.6,8.1,0.7,-12.9,54,13,"1.3","0.7",0,0,1.6,9.7,15,"290",320,195.4,63.86,0,0,0,-10.9,-20.4,"-3","72.14670256","72.43918919","57.1302210719745","29.4723972811677","662.23","",127.0010752881,37.8086369159,"97","106.290322580645"
2016,1,"0.006471698","0.702291105","0.013510782","0.037323887","45.44414536",-2.1,2.6,-6.3,10.7,-16.2,1021.3,1025.7,1034.2,1011.3,3.3,9.9,0.9,-9.7,59,18,"4.6","2.7",0,0,1.7,7.5,14.4,"320",340,183.7,59.68,3.7,3.7,7.4,-8.1,-16.5,"-2","72.14670256","72.43918919","53.7002270841093","34.023116536043","8263.24","0",127.0715001944,37.3333759459,"97","106.290322580645"
2016,1,"0.005118919","0.435405405","0.009941892","0.032572973","49.53772291",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","56.3774217435066","31.8393388779307","6387.23","0",126.9772590125,37.594873769,"97","106.290322580645"
2016,1,"0.005562157","0.589800693","0.015679161","0.032273789","53.52450098",-2.2,1.1,-5.1,11.1,-16.3,1016.6,1025.7,1034.4,1011.8,3.8,11.6,1,-7.9,67,29,"2.8","1.6",0,0,3.5,13,19.4,"340",360,199.6,64.97,2.7,2.7,4.3,-8.9,-17.4,"-0.4","72.14670256","72.43918919","58.8938242012556","38.2299647142184","3262.88","0",126.6939455396,37.2818476876,"97","106.290322580645"
2016,1,"0.005893243","0.610135135","0.015895946","0.033532432","47.68758527",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","54.2405890039553","32.0018654710947","19418.48","0",127.115249252,37.5055661948,"97","106.290322580645"
2016,1,"0.004878378","0.691351351","0.013232432","0.036282432","54.25525947",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","57.6179202277539","33.4327522114958","27445.51","0",126.8554009312,37.5247382818,"97","106.290322580645"
2016,1,"0.006675399","0.687169737","0.0234378","0.019407789","33.72793365",2.5,5.9,-0.1,14.2,-8.9,1015.6,1023.7,1033.6,1008.6,3.9,9.5,1.1,-7.2,51,13,"51.2","28.9",0,0,4.9,13.6,24.4,"340",340,183.3,58.39,0.3,0.3,0.3,-1.7,-7.4,"2.5","72.14670256","72.43918919","25.2555308376287","55.4698362392155","566.54","0",127.653220674,34.6958199959,"97","106.290322580645"
2016,1,"0.005284263","0.745968636","0.019373146","0.016389579","50.82975705",-0.5,3.1,-3.9,12.7,-13.8,1022.6,1025.6,1034.4,1011.8,4.9,11.2,1.7,-3.8,79,26,"42.4","12",0,0,1.8,11.8,17.7,"290",290,130.3,41.9,0,0,0,-3.8,-9.5,"1.6","72.14670256","72.43918919","51.2782843560611","52.8942175489299","700.59","0",126.7259249198,35.9502198336,"97","106.290322580645"
2016,1,"0.005946217","0.440916437","0.024982737","0.013492496","39.88238084",2.5,5.9,-0.1,14.2,-8.9,1015.6,1023.7,1033.6,1008.6,3.9,9.5,1.1,-7.2,51,13,"51.2","28.9",0,0,4.9,13.6,24.4,"340",340,183.3,58.39,0.3,0.3,0.3,-1.7,-7.4,"2.5","72.14670256","72.43918919","29.5454008990065","50.430944000328","335.93","0",127.6550913924,35.021661194,"97","106.290322580645"
2016,1,"0.004056834","0.469282815","0.023387009","0.020516915","49.65633423",-0.5,3.5,-4.5,12.7,-15.6,1024.3,1025.8,1034.7,1012,4.5,9.5,1.6,-4.8,74,27,"51.1","16",0,0,1.3,7.2,14.1,"290",320,110.8,35.58,0,0,0,-3.5,-11.3,"2.2","72.14670256","72.43918919","49.1197957736825","54.7654202505657","115.5","",126.6442778693,35.6776747948,"97","106.290322580645"
2016,1,"0.006124157","0.871255061","0.011438596","0.037578947","54.57972973",-2.1,2.6,-6.3,10.7,-16.2,1021.3,1025.7,1034.2,1011.3,3.3,9.9,0.9,-9.7,59,18,"4.6","2.7",0,0,1.7,7.5,14.4,"320",340,183.7,59.68,3.7,3.7,7.4,-8.1,-16.5,"-2","72.14670256","72.43918919","54.6101224665066","34.7044334058006","8891.64","0",127.0033927556,37.3138920967,"97","106.290322580645"
2016,1,"0.002502041","0.507891156","0.019001361","0.020197248","37.26104972",-0.2,4.3,-4.2,13.9,-13,1017.3,1023.5,1033.2,1008,3.6,7.9,1,-8.3,58,15,"23.8","15.2",0,0,2.1,10.8,17.9,"270",290,195.2,62.77,5.9,5.2,5.6,-8.3,-15.1,"0.3","72.14670256","72.43918919","25.2684425001056","37.0512933380971","511.55","0",128.4984143308,35.7593334879,"97","106.290322580645"
2016,1,"0.004057065","0.725679348","0.015533967","0.022338315","56.30612245",-3.6,1.7,-8.8,8.8,-17.8,1019.4,1025.6,1035,1010.1,3,8.2,0.7,-11.2,60,13,"0.4","0.4",0,0,1.5,8.4,14.7,"290",290,173,56.32,0,0,0,-13.1,-22.2,"-2.1","72.14670256","72.43918919","48.4804151018542","28.7490356918556","126.89","",127.5792738961,37.5180042038,"97","106.290322580645"
2016,1,"0.005718367","0.571428571","0.021559184","0.020620408","43.46896552",1.8,6.9,-2.3,15.6,-11.4,1018.6,1023,1032.9,1006.4,3.6,8.9,0.7,-9,50,7,"50.6","23.2",0,0,2.3,9.9,17.3,"290",320,194.2,62.28,0,0,0,-8.5,-14.8,"0.7","72.14670256","72.43918919","12.3934310530852","30.7231585447087","4842.66","0",129.4262891049,35.5253080264,"97","106.290322580645"
2016,1,"0.005788043","0.594565217","0.021177596","0.033708844","49.0611413",-3.2,1.1,-6.8,9.5,-18,1014.5,1025.5,1034.2,1011,2.8,9,0.7,-12,53,17,"1","0.4",0,0,2.5,9,15.1,"340",340,196.1,63.86,0.5,0.5,1.4,-10.3,-18.7,"-1.4","72.14670256","72.43918919","56.1588626871724","30.8394349611898","16848.34","0",127.0323130414,37.6690665014,"97","106.290322580645"
2016,1,"0.005181081","0.732567568","0.023875676","0.0193","36.17004049",3.1,7.6,-0.3,16.6,-10.2,1014.1,1022.8,1032.7,1006.4,4,10.6,1,-7.3,49,15,"59.5","24.3",0,0,3.5,12.5,23.5,"290",290,209.1,66.83,0,0,0,-3.5,-10.9,"2.5","72.14670256","72.43918919","13.077815250743","35.3360162085104","8156.82","0",129.1537846478,35.1935530677,"97","106.290322580645"
2016,1,"0.006621431","0.608342995","0.015456394","0.026990775","66.95132153",-2.2,1.1,-5.1,11.1,-16.3,1016.6,1025.7,1034.4,1011.8,3.8,11.6,1,-7.9,67,29,"2.8","1.6",0,0,3.5,13,19.4,"340",360,199.6,64.97,2.7,2.7,4.3,-8.9,-17.4,"-0.4","72.14670256","72.43918919","58.3668584811409","34.0902407170437","15931.55","0",126.7886262309,37.5042049621,"97","106.290322580645"
2016,1,"0.005569616","0.771424511","0.011050427","0.039801668","51.25252377",-2.1,2.6,-6.3,10.7,-16.2,1021.3,1025.7,1034.2,1011.3,3.3,9.9,0.9,-9.7,59,18,"4.6","2.7",0,0,1.7,7.5,14.4,"320",340,183.7,59.68,3.7,3.7,7.4,-8.1,-16.5,"-2","72.14670256","72.43918919","54.2079721290482","35.0750630843521","15440.52","0",127.0161812632,37.2773861315,"97","106.290322580645"
2016,1,"0.004510836","0.391268252","0.027302256","0.019227969","38.00178533",3.1,7.6,-0.3,16.6,-10.2,1014.1,1022.8,1032.7,1006.4,4,10.6,1,-7.3,49,15,"59.5","24.3",0,0,3.5,12.5,23.5,"290",290,209.1,66.83,0,0,0,-3.5,-10.9,"2.5","72.14670256","72.43918919","13.1827270175371","34.3369136865195","726.19","0",129.2011529417,35.2977222917,"97","106.290322580645"
2016,1,"0.004832374","0.633164094","0.019714372","0.028677632","45.67237318",0.6,5.1,-3.1,14,-12.6,1018.7,1023.4,1033.4,1007.9,3.4,9.2,0.6,-9.5,50,7,"40.5","23.6",0,0,1.9,8.3,17.1,"20",270,185.5,59.3,0.3,0.3,0.3,-6,-12.5,"1.1","72.14670256","72.43918919","18.9319926267979","39.9560351381161","2816.32","0",128.672239981,35.1958862135,"97","106.290322580645"
2016,1,"0.00189808","0.397025496","0.026110959","0.0097631","34.41483516",-4.7,0.6,-10.1,9.1,-19,999.3,1025,1034.9,1008,2.7,7.5,0.6,-12.4,58,20,"0.3","0.3",0,0,1.9,5.8,11,"180",160,184,60.17,0,0,0,-13.9,-21.8,"-2.5","72.14670256","72.43918919","46.0664798641764","19.1757798079849","36.28","",128.0002664491,38.17562751,"97","106.290322580645"
2016,1,"0.003720488","0.435278155","0.020027137","0.029705563","45.93877551",3.1,7.6,-0.3,16.6,-10.2,1014.1,1022.8,1032.7,1006.4,4,10.6,1,-7.3,49,15,"59.5","24.3",0,0,3.5,12.5,23.5,"290",290,209.1,66.83,0,0,0,-3.5,-10.9,"2.5","72.14670256","72.43918919","13.8409904293863","36.2263630230812","17130.82","0",129.0831183126,35.1821165529,"97","106.290322580645"
